rec-id,given-name,surname,postcode,city,telephone-number,credit-card-number,income-normal,age-uniform
rec-7352-dup-1,Leona,Domańzka,64-705,Konin,,8897 3685 64215 5958,,28
rec-7352-dup-2,Leona,Dokańska,missing,Konim,,8897 3685 6415 5958,40662.07,82
rec-7352-org,Leona,Domańska,64-704,Konin,503895478,8897 3685 6415 5958,40662.07,28
rec-7353-dup-0,Elisa,Dombrowska,missing,Pozjań,,5668 6901 8037 9373,42958.42,44
rec-7353-dup-1,Elisa,Dąbrowstka,89-310,Poznań,,5668 6901 8037 9373,,44
rec-7353-dup-2,Eliza,Dombrowska,89-e20,Posnań,696572493,5668 6901 8037 9373,,42
rec-7353-org,Eliza,Dąbrowska,89-320,Poznań,696572493,5668 6901 8037 9373,42958.42,44
rec-7354-dup-0,Adriamna,Urbańscka,61-369,Kalisj,,84650 6265 7037 1245,49555.65,31
rec-7354-dup-1,Adryanna,Urbańzka,61-369,Kalisz,691257234,84650 6265 7037 1245,,3
rec-7354-org,Adrianna,Urbańska,61-369,Kalisz,691257234,8465 6265 7037 1245,49555.65,31
rec-7355-dup-0,Kasimiera,Młynarchyk,60-165,Gniejno,507259494,4023 23263117 9559,16938.35,53
rec-7355-dup-1,Kazimira,Młynarcjyk,60-1y5,Gniezno,,4023 2326 3117 9559,16938.35,83
rec-7355-dup-2,Kajimiera,Młynarctsyk,missing,Gniezjo,507259494,4023 2326 3117 9559,16938.35,753
rec-7355-org,Kazimiera,Młynarczyk,60-175,Gniezno,507259494,4023 2326 3117 9559,16938.35,53
rec-7356-dup-0,Kunegumda,Olszeska,61-4t5,Pojnań,694822821,8650 6200 8680 2450,,14
rec-7356-dup-1,Kunekunda,Olszewska,61-46r,Posnań,,8650 6200 8680 2450,,14
rec-7356-org,Kunegunda,Olszewska,61-465,Poznań,694822821,8650 6200 8680 2450,85540.78,14
rec-7357-dup-0,Lucza,Borkovskiea,61-216,Konun,505838153,9556 312 5093 6885,57412.06,0
rec-7357-dup-1,Lucsa,Borkowzka,61-216,Konin,,9556 3132 50963 6885,57412.06,04
rec-7357-org,Lucja,Borkowska,61-216,Konin,505838153,9556 3132 5093 6885,57412.06,40
rec-7358-org,Adelajda,Majewska,60-653,Poznań,697851311,3622 9483 8415 4993,47308.35,2
rec-7359-dup-0,Bokna,Przvbylska,missing,Konin,,2057 4102 03632 6014,45707.12,35
rec-7359-org,Bogna,Przybylska,60-649,Konin,456421201,2057 4102 0632 6014,45707.12,35
rec-7360-org,Maryla,Tomczak,61-878,Kalisz,517058415,5506 5042 9144 8629,61126.71,58
rec-7361-org,Honorata,Sadowska,60-502,Gniezno,514569840,5167 0445 4567 6714,71145.50,59
rec-7362-dup-0,Sylvvia,Mikhalak,61-003,Pozbnań,535661689,5211 6282 6884 79775,,2
rec-7362-org,Sylwia,Michalak,61-003,Poznań,535661689,5211 6282 6884 7975,23830.19,2
rec-7363-dup-0,Izapella,Pietrshak,60-131,Poznań,,8229 6826 5194 7026,,7
rec-7363-dup-1,Izapella,Pietrsak,60-132,Posnań,,8229 6826 5194 7026,30235.93,78
rec-7363-org,Izabella,Pietrzak,60-131,Poznań,454636058,8229 6826 5194 7026,30235.93,78
rec-7364-dup-0,Konsdancja,Domańs1<a,61-659,Poznań,,4814 9500 72180 5039,71598.15,43
rec-7364-dup-1,Konjtancja,Domańzka,61-658,Poznań,511150732,4814 9500 7218 5039,,74
rec-7364-dup-2,Konstamcja,Domańdka,61-559,Poznań,511150732,4814 9500 728 5039,,34
rec-7364-org,Konstancja,Domańska,61-659,Poznań,511150732,4814 9500 7218 5039,71598.15,34
rec-7365-org,Marlena,Witkowska,62-301,Kalisz,608029033,2165 6612 8736 5802,47750.49,96
rec-7366-org,Józefina,Dąbrowska,61-778,Poznań,574403529,5187 8942 9772 7391,19690.42,79
rec-7367-org,Petronela,Bednarska,61-227,Ostrów Wielkopolski,603301828,5928 9394 5212 8869,54107.71,41
rec-7368-dup-0,Lioia,Sikora,60-508,Pojnań,,8391 6781 19857 0975,,15
rec-7368-dup-1,Lilya,Sikora,60-508,Posnań,,8391 678 1987 0975,67034.75,18
rec-7368-org,Lilia,Sikora,60-508,Poznań,530098676,8391 6781 1987 0975,67034.75,15
rec-7369-org,Radosława,Rutkowska,62-720,Gniezno,533375145,3270 1498 4016 7843,70369.25,76
rec-7370-dup-0,Celejtyna,Pawł0wska,62-550,Poznań,,4189 9236 08271 6453,40661.26,14
rec-7370-dup-1,Celesdyna,Pawłowstka,missing,Poznań,517868126,4189 9236 02716453,,41
rec-7370-org,Celestyna,Pawłowska,62-550,Poznań,517868126,4189 9236 0271 6453,40661.26,41
rec-7371-org,Luiza,Duda,60-464,Piła,784277733,7818 9279 2353 2401,30928.03,25
rec-7372-dup-0,Anida,Wojcichowska,missing,Szamotuły,,7601 2910 15536 0981,82609.05,49
rec-7372-dup-1,Anida,Wozciechowska,61-149,Szamotuły,,7601 2910 1556 0981,,497
rec-7372-dup-2,Ainta,Wojc'lechowska,61-140,Ssamotuły,609521892,7601 2910 1556 0981,,49
rec-7372-org,Anita,Wojciechowska,61-149,Szamotuły,609521892,7601 2910 1556 0981,82609.05,49
rec-7373-org,Helena,Lewandowska,61-699,Poznań,730930022,0772 9544 9242 7996,29022.97,82
rec-7374-dup-0,Julla,Młynarctsyk,63-911,Posnań,,4008 4000 7120 3180,39420.94,16
rec-7374-org,Julia,Młynarczyk,63-011,Poznań,579309344,4008 4000 7120 3180,39420.94,16
rec-7375-org,Kinga,Wasilewska,61-754,Gniezno,458132815,7341 1804 8858 6194,99324.22,11
rec-7376-dup-0,Emilya,Zielińskz,77-420,Piłz,601612699,9153 95438 7796 3922,48059.18,14
rec-7376-dup-1,Emikia,Zelinska,77-520,Piła,601612699,91539543 7796 3922,,18
rec-7376-org,Emilia,Zielińska,77-420,Piła,601612699,9153 9543 7796 3922,48059.18,18
rec-7377-org,Rita,Domańska,60-197,Gniezno,699534066,9024 1986 6286 4172,41537.16,56
rec-7378-dup-0,Sabina,Zawadtska,60-5w4,Lestsno,,99513 3101 9568 1542,17116.00,5
rec-7378-dup-1,Sapina,Zawadska,60-52e,Leszno,,9951 3101 59568 1542,17116.00,5
rec-7378-org,Sabina,Zawadzka,60-524,Leszno,602520875,9951 3101 9568 1542,17116.00,5
rec-7379-dup-0,Ema,Zawadska,62-339,Konin,,8108 2646 17152 0280,56223.68,58
rec-7379-dup-1,Exmma,Zawatzka,62-330,Konin,883795047,8108 2646 11572 0280,,85
rec-7379-org,Emma,Zawadzka,62-330,Konin,883795047,8108 2646 1152 0280,56223.68,58
rec-7380-dup-0,Ludwija,Bednarska,60-q62,Pojnań,,1780 6586 299 4720,51727.33,27
rec-7380-dup-1,Ludwika,Bednarek,60-261,,,1780 6586 2993 4720,51727.33,279
rec-7380-org,Ludwika,Bednarska,60-262,Poznań,539575462,1780 6586 2993 4720,51727.33,27
rec-7381-dup-0,Julya,Kowal5ka,61-31i,Posnań,794448023,3604 99853 6217 9863,60686.92,70
rec-7381-dup-1,Julya,Koalska,61-3q8,Poznań,,3604 98453 6217 9863,60686.92,70
rec-7381-org,Julia,Kowalska,61-318,Poznań,794448023,3604 9853 6217 9863,60686.92,70
rec-7382-org,Lucjanna,Rutkowska,61-328,Gniezno,504997165,1211 6799 3196 1056,57317.87,69
rec-7383-org,Ewa,Jaworska,60-694,Gniezno,530946800,4715 0516 0831 4387,51875.52,14
rec-7384-dup-0,Lena,Kołodziejzka,missing,Gniezjo,,4882 5331 3206 6577,44459.29,67
rec-7384-org,Lena,Kołodziejska,60-312,Gniezno,698655034,4882 5331 3206 6577,44459.29,87
rec-7385-org,Romualda,Urbańska,60-463,Poznań,662515577,7345 6821 2575 6453,51054.79,86
rec-7386-dup-0,Katarsyna,Sokołoska,61-717,Szamotuły,,4824 6967 5191 21034,85606.91,151
rec-7386-dup-1,Katarshyna,Sokołoska,61-717,Szamot7ły,,4824 6967 191 2034,85606.91,11
rec-7386-dup-2,Katarsyna,Sokołowjka,61-717,Sxamotuły,,4824 6967 5191 2034,85606.91,119
rec-7386-org,Katarzyna,Sokołowska,61-717,Szamotuły,888981420,4824 6967 5191 2034,85606.91,11
rec-7387-org,Daniela,Lis,60-171,Leszno,600459873,5856 1110 1477 4342,46322.13,65
rec-7388-dup-0,Ala,Gejewska,64-3e0,Kalisz,,1206 42406 0956 6569,,68
rec-7388-dup-1,Ala,Gajewzka,64-340,Kalis,,1206 4246 0956 6569,31919.64,65
rec-7388-org,Ala,Gajewska,64-330,Kalisz,691308374,1206 4246 0956 6569,31919.64,68
rec-7389-dup-0,Amelya,Lewandowstka,60-254,Poznań,694607091,8040 2630 78334 8005,,14
rec-7389-dup-1,Amella,Lewandiwska,60-254,Poznsń,,8040 2630 7334 8005,,11
rec-7389-dup-2,Amelya,Lewandowzka,60-254,Poznsń,694607091,8040 2630 7334 8005,,01
rec-7389-org,Amelia,Lewandowska,60-254,Poznań,694607091,8040 2630 7334 8005,64990.93,11
rec-7390-dup-0,Benikna,Tomaszewska,60-718,,,0249 9048 943 1557,32786.12,20
rec-7390-dup-1,Benifna,Tomaszewska,60-727,,,0249 9048 946 1557,32786.12,20
rec-7390-org,Benigna,Tomaszewska,60-717,Konin,732579406,0249 9048 9436 1557,32786.12,20
rec-7391-org,Bogusława,Kowalewska,64-731,Gniezno,792785217,0437 0962 9919 6694,55618.65,63
rec-7392-dup-0,Isabella,Urbaniack,61-837,Poznań,,7171 796 9347 6638,47119.61,454
rec-7392-dup-1,Izabela,Urbaniack,61-837,Posnań,,7171 27936 9347 6638,47119.61,45
rec-7392-org,Izabella,Urbaniak,61-837,Poznań,500747423,7171 7936 9347 6638,47119.61,45
rec-7393-dup-0,Roja,Wiśnieska,61-488,,,4672 7289 6030 8819,,27
rec-7393-dup-1,Roma,Wiśniewzka,61-498,Kalis,,4672 7289 6030 8819,,27
rec-7393-dup-2,Roam,Wiśniewska,missing,Kaliss,,4672 74289 6030 8819,28675.25,27
rec-7393-org,Roma,Wiśniewska,61-488,Kalisz,883202773,4672 7289 6030 8819,28675.25,27
rec-7394-org,Karina,Szczepańska,61-849,Konin,456567484,5763 0398 0758 7261,17346.03,6
rec-7395-org,Alfreda,Szulc,60-511,Poznań,578911023,6639 9142 0290 8910,56940.27,38
rec-7396-dup-0,Rida,Młynarcjyk,60-729,Pojnań,694356241,99950715 0212 5718,10873.31,71
rec-7396-org,Rita,Młynarczyk,60-729,Poznań,694356241,9995 0715 0212 5718,10873.31,17
rec-7397-org,Henryka,Jakubowska,61-897,Konin,667458274,2798 4557 5925 7816,70760.84,18
rec-7398-dup-0,Teotozja,Lasckowska,60-916,Piła,,6541 3983 5374 664,51279.84,30
rec-7398-org,Teodozja,Laskowska,60-816,Piła,792024100,6541 3983 5374 2664,51279.84,30
rec-7399-dup-0,Lidya,Pawłowscka,63-040,Piła,,7629 4882 7589 86126,49641.56,42
rec-7399-dup-1,Lisia,Pawłowska,63-04o,Piła,887105283,7629 4882 7589 16126,,11
rec-7399-dup-2,Lidia,Pawłowscka,63-040,Piłw,,7629 4882 75589 6126,49641.56,21
rec-7399-org,Lidia,Pawłowska,63-040,Piła,887105283,7629 4882 7589 6126,49641.56,12
rec-7400-dup-0,Heronima,Macieyewska,missing,Poznqń,,3254 457 5773 5212,52711.54,71
rec-7400-dup-1,Heronima,Maciejewska,60-w32,Poznsń,452165547,3254 45971 5773 5212,,7
rec-7400-dup-2,Heronima,Maciejrwska,60-2w2,Posnań,452165547,3254 4597 35773 5212,52711.54,17
rec-7400-org,Heronima,Maciejewska,60-232,Poznań,452165547,3254 4597 5773 5212,52711.54,71
rec-7401-org,Włodzimiera,Michalska,61-873,Gniezno,733418470,6749 6735 3343 5067,38056.15,58
rec-7402-dup-0,Gapryela,Kubiccka,60-53q,Gniezzno,570707936,9306 5890 2682 4461,92617.01,4
rec-7402-org,Gabryela,Kubicka,60-532,Gniezno,570707936,9306 5890 2682 4461,92617.01,14
rec-7403-org,Danuta,Sokołowska,61-535,Kalisz,785299836,2726 5592 0305 6772,34769.15,47
rec-7404-dup-0,Filomena,Wilchyńska,missing,Piłs,508352678,065 0140 2469 0354,19857.50,4
rec-7404-dup-1,Filomena,Wilcsyńska,missing,Piła,,0605 01430 2469 0354,19857.50,3
rec-7404-dup-2,Filomeha,Wilczyńzka,60-266,Piła,508352678,0605 0140 24769 0354,19857.50,34
rec-7404-org,Filomena,Wilczyńska,60-256,Piła,508352678,0605 0140 2469 0354,19857.50,43
rec-7405-org,Krzysztofa,Sawicka,60-717,Poznań,537494008,2924 1523 5715 1708,76872.12,17
rec-7406-org,Władysława,Olszewska,61-575,Kalisz,693384559,0431 5218 8297 2752,26579.66,58
rec-7407-dup-0,Gapryela,Kaźmiercsak,60-505,Konin,514455910,3154 519 8768 8367,29240.19,4
rec-7407-org,Gabryela,Kaźmierczak,60-504,Konin,514455910,3154 5169 8768 8367,29240.19,44
rec-7408-dup-0,Marua,Szymań5ka,61-127,Piłs,882611722,1066 8122 909 6240,32787.92,64
rec-7408-dup-1,Marya,Szymańdka,61-237,Piłs,882611722,1066 8122 9059 6240,32787.92,46
rec-7408-org,Maria,Szymańska,61-227,Piła,882611722,1066 8122 9059 6240,32787.92,64
rec-7409-org,Marianna,Kaczmarska,61-148,Szamotuły,516032206,3317 8819 7479 3582,75081.80,49
rec-7410-dup-0,Klara,Palak,61-482,Kalksz,,9005 0248 486 2298,43687.19,19
rec-7410-org,Klara,Pawlak,61-382,Kalisz,531961076,9005 0248 1486 2298,43687.19,19
rec-7411-org,Ksawera,Kucharska,62-081,Konin,503731770,1106 5158 7594 7870,67783.90,81
rec-7412-dup-0,Wioleda,Gajewska,60-552,Konun,454920898,7031 117 5593 9950,66760.26,342
rec-7412-dup-1,Wioleda,Gajewzka,60-652,Konij,,7031 1173 5593 9950,,32
rec-7412-org,Wioleta,Gajewska,60-652,Konin,454920898,7031 1173 5593 9950,66760.26,32
rec-7413-org,Petronela,Wiśniewska,60-251,Szamotuły,788164358,9132 9725 1631 1853,103683.48,49
rec-7414-dup-0,Adolfa,Mazórska,60-679,Pojnań,,9508 1009 8158 9136,69140.14,853
rec-7414-org,Adolfa,Mazurska,60-779,Poznań,574688205,9508 1009 8158 9136,69140.14,83
rec-7415-org,Hanna,Szulc,61-816,Piła,579651582,3420 7396 2302 7222,29906.23,11
rec-7416-org,Ewelina,Duda,61-710,Konin,727710375,1164 6871 9905 7096,32179.23,88
rec-7417-org,Kornela,Sadowska,60-328,Ostrów Wielkopolski,536496128,1094 7927 8352 5179,47720.77,56
rec-7418-dup-0,Ijabella,Bąk,missing,,732918645,6873 5866 34643 2306,50033.38,48
rec-7418-org,Izabella,Bąk,60-284,Poznań,732918645,6873 5866 4643 2306,50033.38,88
rec-7419-org,Donata,Szewczyk,60-701,Ostrów Wielkopolski,663099065,7866 6257 2470 2625,22209.88,26
rec-7420-org,Sonia,Czarnecka,61-131,Poznań,736597583,5647 8488 7105 8048,74705.43,48
rec-7421-dup-0,Danuta,Kucharscka,61-3o9,Kalisx,574917149,6316 1161 84695 5266,59640.37,2
rec-7421-org,Danuta,Kucharska,61-309,Kalisz,574917149,6316 1161 8465 5266,59640.37,28
rec-7422-org,Adriana,Kaźmierczak,63-508,Konin,508832375,4177 4859 8619 4608,39436.39,5
rec-7423-dup-0,Albina,Włodarczyk,60-203,Leszno,,5893 786 2497 0424,,58
rec-7423-dup-1,Alpina,Włodarc2yk,60-393,Leszno,,5893 7806 247 0424,18078.60,28
rec-7423-org,Albina,Włodarczyk,60-303,Leszno,532725879,5893 7806 2497 0424,18078.60,28
rec-7424-org,Felicja,Tomaszewska,61-063,Poznań,695989442,6844 6625 4540 2611,40275.02,33
rec-7425-dup-0,Hana,Kamińjka,61-858,Oztrów Wielkopolski,,6703 14574 0779 7117,58177.20,25
rec-7425-dup-1,Hana,Kamińska,61-858,Ostów Wielkopolski,,6703 1574 07769 7117,,25
rec-7425-dup-2,Hana,Kamiństka,61-8t8,Ostrów Wicelkopolski,736882943,6703 1574 0779 117,58177.20,25
rec-7425-org,Hanna,Kamińska,61-858,Ostrów Wielkopolski,736882943,6703 1574 0779 7117,58177.20,25
rec-7426-dup-0,Atolfa,Góreka,60-y61,Leszno,663825826,17136793 8887 7687,,77
rec-7426-dup-1,Adolva,Góreka,missing,Lesznl,,1713 6793 8887 7687,55345.76,77
rec-7426-org,Adolfa,Górecka,60-661,Leszno,663825826,1713 6793 8887 7687,55345.76,77
rec-7427-org,Lena,Adamska,60-832,Piła,502338437,8133 4609 9261 4656,37870.61,61
rec-7428-org,Dagmara,Szewczyk,60-174,Kalisz,451597639,3827 3400 7733 2852,52007.57,83
rec-7429-org,Izabella,Wilczyńska,60-587,Ostrów Wielkopolski,722558799,0807 6112 7650 7910,22278.15,60
rec-7430-org,Adamina,Urbańska,60-171,Poznań,782959275,0448 2344 0314 1643,47546.96,73
rec-7431-org,Julia,Sobczak,60-453,Poznań,787159541,2669 9006 5913 6862,46318.12,41
rec-7432-dup-0,Alina,Kaźmiercsak,missing,Poznań,,20758 4515 3305 7802,46692.90,96
rec-7432-dup-1,Al'lna,Kaźmiercsak,60-w30,Poznań,609967016,2075 45152 3305 7802,,69
rec-7432-org,Alina,Kaźmierczak,60-330,Poznań,609967016,2075 4515 3305 7802,46692.90,69
rec-7433-org,Klaudia,Młynarczyk,60-758,Poznań,576933668,7916 9819 4369 6119,41866.45,69
rec-7434-dup-0,Alina,Kwiatkowska,61-05i,Posnań,,5251 58778 3147 6190,,9
rec-7434-org,Alina,Kwiatkowska,61-058,Poznań,537254112,5251 5778 3147 6190,30990.94,9
rec-7435-dup-0,Frankiszka,Ostrowska,60-204,Posnań,,0398 80210 8931 4843,36437.16,3
rec-7435-org,Franciszka,Ostrowska,60-204,Poznań,668352836,0398 8020 8931 4843,36437.16,23
rec-7436-dup-0,Augusdyna,Mikhalak,61-388,,,5267 4120 733 1681,70031.80,12
rec-7436-dup-1,Augusvtyna,Mixalak,61-398,Kalisz,,5267 4120 733 1681,70031.80,12
rec-7436-org,Augustyna,Michalak,61-388,Kalisz,606870586,5267 4120 7333 1681,70031.80,12
rec-7437-dup-0,Ema,Michalska,6w-830,Gniezno,,4775 23320439 8586,,89
rec-7437-dup-1,Ema,Michaiska,63-830,Gniesno,,475 2332 0439 8586,40404.62,89
rec-7437-dup-2,Ema,Michal5ka,63-830,Gniezni,,4775 2332 0439 85386,40404.62,89
rec-7437-org,Emma,Michalska,63-830,Gniezno,503049510,4775 2332 0439 8586,40404.62,89
rec-7438-org,Kornela,Górecka,61-242,Poznań,721858351,3929 7926 4820 2009,23378.57,72
rec-7439-org,Zenona,Zakrzewska,60-137,Gniezno,797238219,8458 3640 8028 6239,63847.09,91
rec-7440-dup-0,Maahtyna,Krajewzka,60-t62,Gniezno,602544309,2937 713 8476 4466,61749.78,478
rec-7440-dup-1,Martymna,Krajewstka,60-562,Gniwzno,602544309,2937  7153 8476 4466,61749.78,417
rec-7440-dup-2,Mardyna,Krajeska,70-562,Gniesno,602544309,29370 7153 8476 4466,61749.78,47
rec-7440-org,Martyna,Krajewska,60-562,Gniezno,602544309,2937 7153 8476 4466,61749.78,47
rec-7441-org,Małgorzata,Kaczmarek,60-307,Poznań,532497932,8171 3360 8363 9940,31090.33,48
rec-7442-org,Martyna,Adamska,60-106,Piła,695951924,4105 5908 5195 6830,66246.42,76
rec-7443-dup-0,Aniseta,Brzeziństka,61-028,Posnań,,6850 2576 0986 1591,13732.85,61
rec-7443-org,Aniceta,Brzezińska,61-028,Poznań,503984160,6850 2576 0986 1591,13732.85,16
rec-7444-dup-0,Sdanisława,Domańska,missing,Piła,,5497 7466 00667 6567,66954.62,503
rec-7444-org,Stanisława,Domańska,64-212,Piła,453874339,5497 7466 0067 6567,66954.62,50
rec-7445-org,Amelia,Ostrowska,60-767,Kalisz,531911502,5465 2353 1829 9998,47266.53,7
rec-7446-org,Apolonia,Maciejewska,61-351,Szamotuły,577319694,5344 7427 0579 5239,57017.80,68
rec-7447-org,Malwina,Bąk,62-220,Poznań,606923426,6598 6734 6171 1442,39730.92,59
rec-7448-dup-0,Odolia,Sikorska,61-221,Kalisa,,51206573 9762 9711,41210.58,31
rec-7448-dup-1,Otolia,Sikorzka,61-232,Kal8sz,,5120 6573 91762 9711,41210.58,31
rec-7448-org,Otolia,Sikorska,61-231,Kalisz,502585661,5120 6573 9762 9711,41210.58,31
rec-7449-dup-0,Nija,Wiśniwska,63-t07,Leszno,,8624 5424 14395581,69705.81,32
rec-7449-dup-1,Nina,Wiśniew5ka,63-5o7,Leszno,,86245424 1439 5581,69705.81,312
rec-7449-org,Nina,Wiśniewska,63-507,Leszno,536796540,8624 5424 1439 5581,69705.81,32
rec-7450-org,Regina,Kalinowska,60-682,Poznań,780846888,8908 6919 8040 1608,29402.47,72
rec-7451-dup-0,Izabellba,Brsezińska,60-148,Poznań,,8676 7855 6525 1327,71009.76,81
rec-7451-dup-1,Isabella,Brzezińska,missing,Poznań,,8676 785 6525 1327,71009.76,28
rec-7451-dup-2,Izapella,Brzezińzka,60-149,,,8676 7855 6525 327,71009.76,18
rec-7451-org,Izabella,Brzezińska,60-149,Poznań,722383408,8676 7855 6525 1327,71009.76,18
rec-7452-dup-0,Edyda,Czarnecma,61-731,Konkn,,3074 5832 8757 51773,49804.26,36
rec-7452-dup-1,Etyta,Czarnekka,61-741,Konij,,3074 5832 8757 1773,49804.26,36
rec-7452-dup-2,Edyda,Cjarnecka,61-73q,Konin,,3074 5832  8757 1773,49804.26,36
rec-7452-org,Edyta,Czarnecka,61-731,Konin,738376174,3074 5832 8757 1773,49804.26,36
rec-7453-org,Amelia,Adamska,61-860,Gniezno,721994576,9381 1821 1646 1317,56564.19,35
rec-7454-dup-0,Teckla,Przybylscka,60-173,Plznań,,6683 8479 6717 286,9647.68,31
rec-7454-dup-1,Teckla,Prsybylska,60-q73,Poznsń,,6683 8479 6717 2856,9647.68,31
rec-7454-org,Tekla,Przybylska,60-173,Poznań,451380390,6683 8479 6717 2856,9647.68,31
rec-7455-org,Zenona,Maciejewska,62-561,Piła,781344614,0138 8050 8754 6726,45763.28,48
rec-7456-dup-0,Hanka,Palicka,61-8u7,Lestsno,600105411,0182 4726 9316 09477,60964.70,12
rec-7456-dup-1,Hanga,Palicka,61-8y7,Leszno,,0182 4726 9316 0977,,21
rec-7456-dup-2,Hanga,Pawlikka,61-877,,,0182 4726 9316 0977,,21
rec-7456-org,Hanka,Pawlicka,61-877,Leszno,600105411,0182 4726 9316 0977,60964.70,21
rec-7457-dup-0,Beada,Góreka,61-8u7,Kalisz,,4397 368 8259 6334,905.44,36
rec-7457-dup-1,Beada,Góreka,61-8y7,Kalisz,,439 3680 8259 6334,905.44,36
rec-7457-dup-2,Beada,Gorecka,61-887,Kalisz,789400125,4397 3680 859 6334,,36
rec-7457-org,Beata,Górecka,61-877,Kalisz,789400125,4397 3680 8259 6334,905.44,36
rec-7458-org,Bogusława,Adamska,61-684,Poznań,787994375,3368 0214 0408 6094,26253.16,32
rec-7459-org,Lilianna,Jakubowska,61-017,Szamotuły,662412530,4534 9942 7121 7110,86032.44,5
rec-7460-dup-0,Gapriela,Czerwińscka,missing,Szamptuły,793100028,8579 3696  5382 4847,72773.60,3
rec-7460-org,Gabriela,Czerwińska,61-833,Szamotuły,793100028,8579 3696 5382 4847,72773.60,3
rec-7461-dup-0,Tereza,Zaząc,63-409,Poznań,,7892 6454 7045 8568,,7
rec-7461-dup-1,Teresa,Zająd,63-400,Posnań,786133248,7892 6454 27045 8568,,
rec-7461-dup-2,Tiresa,Zaiąc,63-500,Pojnań,786133248,7892 454 7045 8568,49253.10,7
rec-7461-org,Teresa,Zając,63-400,Poznań,786133248,7892 6454 7045 8568,49253.10,7
rec-7462-org,Izabella,Stępieńska,61-514,Gniezno,694634716,6216 6971 2290 5518,50732.40,1
rec-7463-org,Olimpia,Olszewska,61-064,Piła,457637512,1364 7909 6530 1229,52589.64,39
rec-7464-org,Seweryna,Wiśniewska,60-278,Poznań,501660804,3487 9339 5195 5932,39367.30,48
rec-7465-dup-0,Dariuta,Młynarchyk,60-639,Poznań,,9927 3259 1946 58810,,8
rec-7465-dup-1,Danuda,Młynarcsyk,60-539,Poznań,669618954,9927 3259 1946 8810,,81
rec-7465-org,Danuta,Młynarczyk,60-639,Poznań,669618954,9927 3259 1946 8810,93939.14,8
rec-7466-dup-0,Rosalia,Wilck,missing,Poznań,,5175 548 3027 9821,56450.78,0
rec-7466-org,Rozalia,Wilk,61-433,Poznań,662153552,5175 5948 3027 9821,56450.78,0
rec-7467-dup-0,Teovila,Włodarchyk,61-291,Piła,,2528 5956 4821 1188,,8
rec-7467-org,Teofila,Włodarczyk,61-291,Piła,661439137,2528 5956 4821 1188,59455.81,38
rec-7468-org,Marzena,Szymańska,61-218,Gniezno,604178561,4573 8791 5556 5841,20013.59,52
rec-7469-org,Izabella,Wawrzyniak,60-732,Gniezno,725920438,5607 3915 0552 6653,37411.80,6
rec-7470-dup-0,Bokna,Mas,61-88o,Gniezno,,3613 2791 1591 0171,67054.54,34
rec-7470-org,Bogna,Maj,61-880,Gniezno,532939530,3613 2791 1591 0171,67054.54,43
rec-7471-org,Nadzieja,Wojciechowska,61-816,Poznań,459017150,3240 5876 9968 7564,60706.44,44
rec-7472-dup-0,Izydoar,Stępieńaka,62-541,Kalis,,7488 1140 495 3452,18025.25,93
rec-7472-dup-1,Izydora,Stępieńscka,62-441,Kaoisz,,7488 140 9495 3452,18025.25,93
rec-7472-org,Izydora,Stępieńska,62-541,Kalisz,454266761,7488 1140 9495 3452,18025.25,93
rec-7473-dup-0,Violetta,Pawłowstka,60-75r,Kalusz,534253224,4467 8946 37780 8875,75724.42,436
rec-7473-dup-1,Violeta,Pawłowzka,missing,Kalisz,,4467 894 3778 8875,75724.42,46
rec-7473-org,Violetta,Pawłowska,60-754,Kalisz,534253224,4467 8946 3778 8875,75724.42,46
rec-7474-org,Larysa,Kulesza,61-746,Gniezno,505889925,3560 0300 8376 8134,42558.32,13
rec-7475-dup-0,Benikna,Pawłow5ka,missing,Gnizno,694613100,9530 7727 7524 6897,,36
rec-7475-dup-1,Benitna,Pawłowzka,62-050,Gniesno,,9530 7727 7524 6897,46901.44,536
rec-7475-org,Benigna,Pawłowska,62-050,Gniezno,694613100,9530 7727 7524 6897,46901.44,36
rec-7476-dup-0,Lenba,Wojcichowska,61-656,Kalusz,,1741 3182 3019 7631,57338.98,60
rec-7476-dup-1,Lena,Wosciechowska,61-666,Kalidz,,1741 3182  3019 7631,57338.98,604
rec-7476-dup-2,Lena,Wojsiechowska,61-666,Kal9sz,,1741 3182 3019 7631,,0
rec-7476-org,Lena,Wojciechowska,61-666,Kalisz,888219105,1741 3182 3019 7631,57338.98,60
rec-7477-org,Inga,Domańska,61-875,Kalisz,570876766,1103 9139 0066 6133,36581.04,93
rec-7478-org,Agata,Zawadzka,61-228,Gniezno,796245809,8145 5184 3766 1137,40499.81,28
rec-7479-dup-0,Iza1>ella,Ctsajka,61-y71,Leszno,,8774 9118 1943 3059,,48
rec-7479-dup-1,Izabe1la,Cjajka,61-7y1,Lesno,500968367,8774 911 1943 3059,40912.53,48
rec-7479-org,Izabella,Czajka,61-771,Leszno,500968367,8774 9118 1943 3059,40912.53,48
rec-7480-dup-0,Zuzanna,Ceslak,60-10e,Piła,,6941 6659 65664 6579,,0
rec-7480-dup-1,Zusanna,Cieślack,missing,Piła,,6941 6659 56646579,68871.21,0
rec-7480-org,Zuzanna,Cieślak,60-104,Piła,516139056,6941 6659 5664 6579,68871.21,0
rec-7481-dup-0,Fryderycka,Cieślika,61-116,Poznń,,7667 946 3558 7379,27497.88,11
